experiment,start_time,dataset,fold,test_accuracy,test_accuracy_dt,test_accuracy_dt_pruned,test_accuracy_cm,data_dir,temperature,layer_type,aggregation_mode,nonlinearity,evaluation_nonlinearity,concept_embedding_size,concept_temperature,a,dropout,use_batch_norm,hidden_units,state_size,num_layers,skip_connection,bounding_parameter,batch_size,device,train_decision_tree,max_leaf_nodes,learning_rate,max_epochs,num_cv,entropy_loss_scaling,early_stopping,loss_mode,num_recurrent_iterations,teacher_max_epochs,train_concept_model,student_layer_type,student_aggregation_mode,concept_memory_disjunctions
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Saturation,3,0.8299999833106995,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Saturation,4,0.9449999928474426,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Saturation,5,0.8569999933242798,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Saturation,6,0.9890000224113464,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Saturation,7,0.847000002861023,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Saturation,8,0.984000027179718,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Saturation,9,0.9779999852180481,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,0,0.4440000057220459,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,1,0.5360000133514404,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,2,0.4830000102519989,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,3,0.47099998593330383,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,4,0.6190000176429749,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,5,0.503000020980835,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,6,0.593999981880188,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,7,0.4869999885559082,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,8,0.4300000071525574,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Bronze Age, Diff Argmax",02_04_25_13_03,Infection,9,0.4519999921321869,,,,downloads,1.0,deep-concept-reasoner,bronze_age,differentiable_argmax,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,0,0.703000009059906,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,1,0.9950000047683716,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,2,0.8960000276565552,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,3,0.796999990940094,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,4,0.8960000276565552,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,5,0.6980000138282776,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,6,0.9950000047683716,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,7,0.9779999852180481,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,8,0.703000009059906,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Simple_Saturation,9,0.8960000276565552,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,0,0.9950000047683716,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,1,0.6759999990463257,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,2,0.5,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,3,0.5,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,4,0.5049999952316284,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,5,1.0,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,6,0.5049999952316284,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,7,1.0,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,8,0.9950000047683716,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Saturation,9,0.8410000205039978,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,0,0.41499999165534973,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,1,0.24500000476837158,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,2,0.40799999237060547,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,3,0.4729999899864197,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,4,0.41100001335144043,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,5,0.3790000081062317,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,6,0.4359999895095825,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,7,0.414000004529953,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,8,0.31200000643730164,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Comparison",02_04_25_08_28,Infection,9,0.37700000405311584,,,,downloads,1.0,deep-concept-reasoner,bronze_age_comparison,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,0,0.703000009059906,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,1,0.8019999861717224,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,2,1.0,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,3,1.0,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,4,0.703000009059906,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,5,0.796999990940094,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,6,0.703000009059906,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,7,0.9950000047683716,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,8,0.8960000276565552,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Simple_Saturation,9,1.0,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,0,0.6320000290870667,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,1,0.5049999952316284,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,2,0.7360000014305115,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,3,0.9890000224113464,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,4,0.5,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,5,0.7749999761581421,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,6,0.9950000047683716,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,7,0.5049999952316284,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,8,0.7360000014305115,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Saturation,9,0.9070000052452087,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,3,1,True,10,1,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,0,0.3070000112056732,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,1,0.4099999964237213,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,2,0.4269999861717224,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,3,0.29100000858306885,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,4,0.2800000011920929,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,5,0.3779999911785126,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,6,0.41600000858306885,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,7,0.414000004529953,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,8,0.41200000047683716,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
"Ablation Study - DCR - Entropy Loss, Rounded",02_04_25_05_07,Infection,9,0.3100000023841858,,,,downloads,1.0,deep-concept-reasoner,bronze_age_rounded,,differentiable_argmax,32,0.1,10.0,0.0,True,16,6,5,True,10,128,mps,False,100,0.01,1500,10,0.2,True,binary_cross_entropy,1,15,False,memory-based-concept-reasoner,,4
